county,precinct,office,district,party,candidate,votes,absentee,election_day,early_vote,provisional
Jefferson,053,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,054,U.S. President,,DEM,Tulsi Gabbard,2,0,2,0,0
Jefferson,055,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,056,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,057,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,058,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,059,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,060,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,061,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,062,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,064,U.S. President,,DEM,Tulsi Gabbard,1,0,1,0,0
Jefferson,066,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,067,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,073,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,074,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,075,U.S. President,,DEM,Tulsi Gabbard,1,0,0,1,0
Jefferson,076,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,077,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,078,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,079,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,080,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,081,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,082,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,083,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,084,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,085,U.S. President,,DEM,Tulsi Gabbard,1,0,0,1,0
Jefferson,086,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,087,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,089,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,090,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,092,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,093,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,094,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,101,U.S. President,,DEM,Tulsi Gabbard,2,0,1,1,0
Jefferson,102,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,104,U.S. President,,DEM,Tulsi Gabbard,1,0,0,1,0
Jefferson,105,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,106,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,107,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,108,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,109,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,110,U.S. President,,DEM,Tulsi Gabbard,1,0,1,0,0
Jefferson,111,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,112,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,113,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,114,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,115,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,116,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,117,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,119,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,120,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,121,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,122,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,123,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,124,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,125,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,126,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,128,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,130,U.S. President,,DEM,Tulsi Gabbard,2,0,1,1,0
Jefferson,201,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,202,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,203,U.S. President,,DEM,Tulsi Gabbard,1,0,1,0,0
Jefferson,204,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,205,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,206,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,207,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,208,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,209,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,210,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,211,U.S. President,,DEM,Tulsi Gabbard,1,0,0,1,0
Jefferson,212,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,213,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,214,U.S. President,,DEM,Tulsi Gabbard,1,0,1,0,0
Jefferson,215,U.S. President,,DEM,Tulsi Gabbard,4,0,1,3,0
Jefferson,216,U.S. President,,DEM,Tulsi Gabbard,3,0,2,1,0
Jefferson,217,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,218,U.S. President,,DEM,Tulsi Gabbard,2,0,2,0,0
Jefferson,219,U.S. President,,DEM,Tulsi Gabbard,4,0,1,3,0
Jefferson,220,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,221,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,222,U.S. President,,DEM,Tulsi Gabbard,3,0,2,1,0
Jefferson,223,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,224,U.S. President,,DEM,Tulsi Gabbard,2,0,2,0,0
Jefferson,301,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,302,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,303,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,304,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,306,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,307,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,308,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,309,U.S. President,,DEM,Tulsi Gabbard,3,0,1,2,0
Jefferson,310,U.S. President,,DEM,Tulsi Gabbard,1,0,1,0,0
Jefferson,311,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,312,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,313,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,314,U.S. President,,DEM,Tulsi Gabbard,1,0,1,0,0
Jefferson,315,U.S. President,,DEM,Tulsi Gabbard,2,0,2,0,0
Jefferson,316,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,317,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,318,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,319,U.S. President,,DEM,Tulsi Gabbard,1,0,1,0,0
Jefferson,320,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,322,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,323,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,324,U.S. President,,DEM,Tulsi Gabbard,5,0,4,1,0
Jefferson,325,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,326,U.S. President,,DEM,Tulsi Gabbard,1,0,1,0,0
Jefferson,327,U.S. President,,DEM,Tulsi Gabbard,2,0,2,0,0
Jefferson,328,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,330,U.S. President,,DEM,Tulsi Gabbard,3,0,2,1,0
Jefferson,331,U.S. President,,DEM,Tulsi Gabbard,1,0,1,0,0
Jefferson,332,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,403,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,404,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,405,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,406,U.S. President,,DEM,Tulsi Gabbard,5,0,3,2,0
Jefferson,407,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,408,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,409,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,410,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,412,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,414,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,415,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,416,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,417,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,419,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,420,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,421,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,422,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,423,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,425,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,426,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,510,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,530,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,610,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,620,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,711,U.S. President,,DEM,Tulsi Gabbard,2,0,0,2,0
Jefferson,712,U.S. President,,DEM,Tulsi Gabbard,1,0,1,0,0
Jefferson,713,U.S. President,,DEM,Tulsi Gabbard,4,0,1,3,0
Jefferson,714,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,721,U.S. President,,DEM,Tulsi Gabbard,3,0,1,2,0
Jefferson,731,U.S. President,,DEM,Tulsi Gabbard,3,0,3,0,0
Jefferson,732,U.S. President,,DEM,Tulsi Gabbard,2,0,0,2,0
Jefferson,733,U.S. President,,DEM,Tulsi Gabbard,1,0,1,0,0
Jefferson,810,U.S. President,,DEM,Tulsi Gabbard,1,0,0,1,0
Jefferson,820,U.S. President,,DEM,Tulsi Gabbard,1,0,1,0,0
Jefferson,830,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,900,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,950,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Jefferson,Absentee,U.S. President,,DEM,Tulsi Gabbard,1,1,0,0,0
Jefferson,01,U.S. President,,DEM,Amy Klobuchar,2,0,1,1,0
Jefferson,02,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,03,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,04,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,05,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,07,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,08,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,09,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,010,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,011,U.S. President,,DEM,Amy Klobuchar,1,0,1,0,0
Jefferson,026,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,027,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,028,U.S. President,,DEM,Amy Klobuchar,1,0,1,0,0
Jefferson,029,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,030,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,031,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,032,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,033,U.S. President,,DEM,Amy Klobuchar,1,0,1,0,0
Jefferson,034,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,036,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,045,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,050,U.S. President,,DEM,Amy Klobuchar,9,0,1,8,0
Jefferson,051,U.S. President,,DEM,Amy Klobuchar,2,0,1,1,0
Jefferson,053,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,054,U.S. President,,DEM,Amy Klobuchar,6,0,3,3,0
Jefferson,055,U.S. President,,DEM,Amy Klobuchar,2,0,1,1,0
Jefferson,056,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,057,U.S. President,,DEM,Amy Klobuchar,4,0,0,4,0
Jefferson,058,U.S. President,,DEM,Amy Klobuchar,2,0,1,1,0
Jefferson,059,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Jefferson,060,U.S. President,,DEM,Amy Klobuchar,2,0,2,0,0
Jefferson,061,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,062,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,064,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,066,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,067,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,073,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,074,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,075,U.S. President,,DEM,Amy Klobuchar,4,0,2,2,0
Jefferson,076,U.S. President,,DEM,Amy Klobuchar,2,0,2,0,0
Jefferson,077,U.S. President,,DEM,Amy Klobuchar,1,0,1,0,0
Jefferson,078,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Jefferson,079,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,080,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,081,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,082,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,083,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,084,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,085,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,086,U.S. President,,DEM,Amy Klobuchar,6,0,2,4,0
Jefferson,087,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,089,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,090,U.S. President,,DEM,Amy Klobuchar,2,0,0,2,0
Jefferson,092,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,093,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,094,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,101,U.S. President,,DEM,Amy Klobuchar,2,0,0,2,0
Jefferson,102,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,104,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,105,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,106,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,107,U.S. President,,DEM,Amy Klobuchar,1,0,1,0,0
Jefferson,108,U.S. President,,DEM,Amy Klobuchar,2,0,0,2,0
Jefferson,109,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,110,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,111,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,112,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Jefferson,113,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,114,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,115,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,116,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,117,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,119,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,120,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,121,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Jefferson,122,U.S. President,,DEM,Amy Klobuchar,2,0,0,2,0
Jefferson,123,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,124,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Jefferson,125,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,126,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,128,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,130,U.S. President,,DEM,Amy Klobuchar,2,0,1,1,0
Jefferson,201,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,202,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,203,U.S. President,,DEM,Amy Klobuchar,3,0,1,2,0
Jefferson,204,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,205,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,206,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,207,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,208,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,209,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,210,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,211,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Jefferson,212,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,213,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,214,U.S. President,,DEM,Amy Klobuchar,5,0,1,4,0
Jefferson,215,U.S. President,,DEM,Amy Klobuchar,11,0,5,6,0
Jefferson,216,U.S. President,,DEM,Amy Klobuchar,6,0,4,2,0
Jefferson,217,U.S. President,,DEM,Amy Klobuchar,5,0,0,5,0
Jefferson,218,U.S. President,,DEM,Amy Klobuchar,6,0,0,6,0
Jefferson,219,U.S. President,,DEM,Amy Klobuchar,12,0,2,10,0
Jefferson,220,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Jefferson,221,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,222,U.S. President,,DEM,Amy Klobuchar,8,0,2,6,0
Jefferson,223,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,224,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Jefferson,301,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Jefferson,302,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,303,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,304,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,306,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,307,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,308,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,309,U.S. President,,DEM,Amy Klobuchar,5,0,2,3,0
Jefferson,310,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Jefferson,311,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,312,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,313,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,314,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,315,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,316,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Jefferson,317,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Jefferson,318,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,319,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,320,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,322,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,323,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,324,U.S. President,,DEM,Amy Klobuchar,3,0,3,0,0
Jefferson,325,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,326,U.S. President,,DEM,Amy Klobuchar,1,0,1,0,0
Jefferson,327,U.S. President,,DEM,Amy Klobuchar,1,0,1,0,0
Jefferson,328,U.S. President,,DEM,Amy Klobuchar,1,0,1,0,0
Jefferson,330,U.S. President,,DEM,Amy Klobuchar,9,0,3,6,0
Jefferson,331,U.S. President,,DEM,Amy Klobuchar,8,0,5,3,0
Jefferson,332,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Jefferson,403,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,404,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,405,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Jefferson,406,U.S. President,,DEM,Amy Klobuchar,4,0,2,2,0
Jefferson,407,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Jefferson,408,U.S. President,,DEM,Amy Klobuchar,2,0,1,1,0
Jefferson,409,U.S. President,,DEM,Amy Klobuchar,1,0,1,0,0
Jefferson,410,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,412,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,414,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,415,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,416,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,417,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,419,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,420,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,421,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,422,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,423,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Jefferson,425,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,426,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,510,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,530,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,610,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,620,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,711,U.S. President,,DEM,Amy Klobuchar,2,0,2,0,0
Jefferson,712,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,713,U.S. President,,DEM,Amy Klobuchar,2,0,1,1,0
Jefferson,714,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,721,U.S. President,,DEM,Amy Klobuchar,5,0,3,2,0
Jefferson,731,U.S. President,,DEM,Amy Klobuchar,6,0,1,5,0
Jefferson,732,U.S. President,,DEM,Amy Klobuchar,6,0,3,3,0
Jefferson,733,U.S. President,,DEM,Amy Klobuchar,3,0,1,2,0
Jefferson,810,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,820,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,830,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,900,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,950,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Jefferson,Absentee,U.S. President,,DEM,Amy Klobuchar,10,6,0,0,4
Jefferson,01,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,02,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,03,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,04,U.S. President,,DEM,John K. Delaney,2,0,2,0,0
Jefferson,05,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,07,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,08,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,09,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,010,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,011,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,026,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,027,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,028,U.S. President,,DEM,John K. Delaney,1,0,1,0,0
Jefferson,029,U.S. President,,DEM,John K. Delaney,1,0,0,1,0
Jefferson,030,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,031,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,032,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,033,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,034,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,036,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,045,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,050,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,051,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,053,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,054,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,055,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,056,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,057,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,058,U.S. President,,DEM,John K. Delaney,1,0,1,0,0
Jefferson,059,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,060,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Jefferson,061,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
